text,sentiment
"Eu não o.",Negativo
"Almoço o horrível.",Negativo
"Este.",Negativo
"Uma.",Negativo
"Tristeza.",Negativo
"Este produto péssimo é.",Negativo
"Hoje o.",Negativo
"Foi o filme.",Negativo
"Insatisfeito hoje.",Negativo
"Almoço foi hoje horrível.",Negativo
"Eu o filme.",Negativo
"O horrível.",Negativo
"O horrível hoje foi.",Negativo
"Consegui não.",Negativo
"É péssimo este produto.",Negativo
"Hoje estou de clima o insatisfeito com.",Negativo
"O.",Negativo
"Hoje.",Negativo
"Está.",Negativo
"Vida é infeliz quem destrutivo é na pensamento de o.",Negativo
"Decepção filme o foi uma.",Negativo
"Continua minha hoje.",Negativo
"Este produto é péssimo.",Negativo
"O.",Negativo
"O estou.",Negativo
"Foi horrível.",Negativo
"O clima hoje terrível.",Negativo
"Filme uma foi.",Negativo
"O horrível almoço foi.",Negativo
"O é.",Negativo
"Continua hoje.",Negativo
"Não o entender.",Negativo
"Hoje clima.",Negativo
"Este é produto péssimo.",Negativo
"Clima.",Negativo
"O hoje horrível almoço.",Negativo
"Filme foi uma decepção.",Negativo
"O clima de hoje.",Negativo
"O de estou.",Negativo
"Clima.",Negativo
"O pensamento quem de vida na.",Negativo
"Uma decepção o filme.",Negativo
"Continua hoje minha.",Negativo
"Terrível.",Negativo
"Continua minha tristeza.",Negativo
"Tristeza.",Negativo
"É.",Negativo
"Filme eu entender o não.",Negativo
"O hoje clima.",Negativo
"O hoje clima.",Negativo
"De destrutivo pensamento é vida o infeliz é na.",Negativo
"O eu filme não.",Negativo
"Filme entender consegui não eu.",Negativo
"Foi filme o uma.",Negativo
"Quem o é na pensamento.",Negativo
"Péssimo é este produto.",Negativo
"Tristeza minha.",Negativo
"Produto péssimo é.",Negativo
"Foi hoje.",Negativo
"Produto.",Negativo
"Insatisfeito.",Negativo
"Decepção.",Negativo
"Destrutivo o é infeliz vida na é de pensamento.",Negativo
"Filme o uma foi decepção.",Negativo
"De o insatisfeito hoje.",Negativo
"Quem vida é na de infeliz é.",Negativo
"O consegui eu não.",Negativo
"O na pensamento infeliz destrutivo vida é é.",Negativo
"Produto péssimo é.",Negativo
"Estou insatisfeito de hoje.",Negativo
"Este é.",Negativo
"Destrutivo o quem de na vida é.",Negativo
"O.",Negativo
"É péssimo produto este.",Negativo
"Consegui não o filme.",Negativo
"Produto é este péssimo.",Negativo
"Entender eu o filme.",Negativo
"Estou insatisfeito o com de.",Negativo
"Consegui eu o não.",Negativo
"Decepção filme foi o uma.",Negativo
"É de o pensamento infeliz destrutivo na quem vida é.",Negativo
"Decepção.",Negativo
"Hoje tristeza continua minha.",Negativo
"Na de vida é.",Negativo
"O hoje.",Negativo
"De.",Negativo
"Hoje está terrível clima o.",Negativo
"Horrível hoje foi.",Negativo
"Terrível o hoje está.",Negativo
"Terrível clima o hoje está.",Negativo
"Hoje está.",Negativo
"Estou de com hoje insatisfeito.",Negativo
"Está hoje o terrível.",Negativo
"Com estou o.",Negativo
"Está clima.",Negativo
"Filme eu não.",Negativo
"O clima insatisfeito hoje de estou com.",Negativo
"Entender.",Negativo
"Terrível clima hoje está.",Negativo
"É este péssimo.",Negativo
"Tristeza.",Negativo
"O filme uma decepção.",Negativo
"Este é péssimo.",Negativo
"Com estou.",Negativo
"Pensamento.",Negativo
"Não.",Negativo
"Este produto.",Negativo
"Hoje foi almoço horrível o.",Negativo
"Está hoje o clima.",Negativo
"Hoje continua tristeza minha.",Negativo
"Minha tristeza.",Negativo
"Almoço horrível o hoje.",Negativo
"De clima o insatisfeito hoje estou com.",Negativo
"O consegui.",Negativo
"Decepção uma foi filme o.",Negativo
"Hoje horrível.",Negativo
"Está.",Negativo
"Infeliz é na quem pensamento.",Negativo
"Consegui não filme eu entender o.",Negativo
"Clima hoje insatisfeito.",Negativo
"Produto.",Negativo
"Decepção.",Negativo
"Minha.",Negativo
"Entender eu o não filme consegui.",Negativo
"Continua hoje minha.",Negativo
"Eu filme entender consegui não o.",Negativo
"Hoje de com.",Negativo
"Continua.",Negativo
"Minha continua tristeza.",Negativo
"Estou clima.",Negativo
"É o.",Negativo
"Foi o uma filme.",Negativo
"Foi.",Negativo
"Horrível o hoje almoço.",Negativo
"O com.",Negativo
"Com clima de insatisfeito o.",Negativo
"Hoje tristeza continua minha.",Negativo
"Foi.",Negativo
"Foi decepção uma.",Negativo
"De hoje com clima o estou insatisfeito.",Negativo
"Uma foi decepção.",Negativo
"Este produto péssimo.",Negativo
"Clima o.",Negativo
"Decepção filme uma foi.",Negativo
"Destrutivo o vida na é quem infeliz pensamento de.",Negativo
"Estou insatisfeito.",Negativo
"Péssimo é produto este.",Negativo
"É péssimo este produto.",Negativo
"Entender.",Negativo
"Entender consegui eu.",Negativo
"É quem na o pensamento.",Negativo
"Quem o.",Negativo
"Continua hoje tristeza minha.",Negativo
"Entender.",Negativo
"Hoje clima.",Negativo
"Clima.",Negativo
"Terrível.",Negativo
"Decepção uma foi filme.",Negativo
"Consegui filme entender.",Negativo
"Foi almoço.",Negativo
"Filme foi uma.",Negativo
"O foi.",Negativo
"Horrível almoço foi.",Negativo
"É é.",Negativo
"O eu consegui não.",Negativo
"Filme eu não o consegui entender.",Negativo
"Péssimo este é.",Negativo
"Tristeza hoje continua.",Negativo
"Eu filme o entender não consegui.",Negativo
"O uma foi filme.",Negativo
"O.",Negativo
"Foi.",Negativo
"Clima hoje estou com.",Negativo
"Péssimo este.",Negativo
"Produto.",Negativo
"Decepção foi uma.",Negativo
"Continua minha hoje.",Negativo
"É péssimo este.",Negativo
"O filme.",Negativo
"Este péssimo produto é.",Negativo
"Hoje tristeza.",Negativo
"Clima terrível hoje está o.",Negativo
"O.",Negativo
"Produto este péssimo é.",Negativo
"Horrível foi o.",Negativo
"Eu.",Negativo
"Decepção.",Negativo
"De.",Negativo
"Vida destrutivo de.",Negativo
"De infeliz na destrutivo pensamento é.",Negativo
"Destrutivo na pensamento é o infeliz é.",Negativo
"É destrutivo na de.",Negativo
"Filme consegui o não eu entender.",Negativo
"Produto este é péssimo.",Negativo
"Tristeza minha.",Negativo
"Decepção o filme.",Negativo
"Tristeza minha hoje continua.",Negativo
"O hoje clima está terrível.",Negativo
"Hoje continua.",Negativo
"Não eu entender.",Negativo
"Produto este péssimo é.",Negativo
"Entender não filme eu.",Negativo
"Clima.",Negativo
"Minha tristeza continua hoje.",Negativo
"Hoje foi horrível almoço.",Negativo
"Quem destrutivo o na infeliz.",Negativo
"Este produto péssimo.",Negativo
"Hoje tristeza minha.",Negativo
"Este.",Negativo
"Eu filme não.",Negativo
"Hoje está.",Negativo
"É de na é quem vida o pensamento destrutivo infeliz.",Negativo
"Hoje almoço horrível.",Negativo
"É infeliz destrutivo é pensamento na o vida de.",Negativo
"Uma.",Negativo
"Clima o.",Negativo
"Almoço hoje o horrível foi.",Negativo
"Uma o foi filme decepção.",Negativo
"Quem pensamento é de.",Negativo
"O filme.",Negativo
"É pensamento infeliz é quem.",Negativo
"Hoje terrível clima.",Negativo
"Filme eu o.",Negativo
"Está hoje o clima terrível.",Negativo
"Eu consegui não entender.",Negativo
"Decepção filme uma foi.",Negativo
"Continua minha hoje tristeza.",Negativo
"Tristeza.",Negativo
"Foi decepção.",Negativo
"Péssimo é este produto.",Negativo
"Quem infeliz.",Negativo
"Insatisfeito hoje estou o.",Negativo
"Não o entender consegui filme.",Negativo
"Está.",Negativo
"Pensamento.",Negativo
"Hoje tristeza minha continua.",Negativo
"Insatisfeito o estou hoje.",Negativo
"Decepção foi uma o.",Negativo
"Estou insatisfeito de hoje.",Negativo
"Insatisfeito o hoje com.",Negativo
"Terrível.",Negativo
"Este é péssimo produto.",Negativo
"Produto este é.",Negativo
"Minha continua hoje.",Negativo
"Vida na o é infeliz.",Negativo
"Este é produto.",Negativo
"Hoje o foi.",Negativo
"Hoje tristeza minha continua.",Negativo
"O almoço horrível foi hoje.",Negativo
"Foi.",Negativo
"Foi.",Negativo
"Foi o.",Negativo
"Clima insatisfeito.",Negativo
"Minha.",Negativo
"Hoje estou o de com.",Negativo
"Continua.",Negativo
"Destrutivo.",Negativo
"Hoje o com.",Negativo
"Está hoje.",Negativo
"Uma o filme decepção foi.",Negativo
"Eu não consegui filme entender o.",Negativo
"Continua minha tristeza hoje.",Negativo
"O clima está hoje terrível.",Negativo
"Minha.",Negativo
"Minha tristeza hoje continua.",Negativo
"Almoço hoje o horrível.",Negativo
"Com o insatisfeito de clima hoje estou.",Negativo
"Quem destrutivo infeliz é.",Negativo
"Filme o.",Negativo
"Na infeliz destrutivo é.",Negativo
"Vida destrutivo é.",Negativo
"Vida pensamento infeliz quem destrutivo é.",Negativo
"Estou insatisfeito clima.",Negativo
"Uma decepção o foi.",Negativo
"Minha tristeza hoje continua.",Negativo
"Infeliz o é de pensamento é quem.",Negativo
"Péssimo este é.",Negativo
"Estou com hoje de.",Negativo
"Filme decepção foi.",Negativo
"Foi uma.",Negativo
"O almoço hoje.",Negativo
"Infeliz.",Negativo
"Clima.",Negativo
"O almoço horrível foi.",Negativo
"Não o eu filme consegui.",Negativo
"Decepção filme uma.",Negativo
"Horrível hoje.",Negativo
"Não entender eu o.",Negativo
"Horrível hoje o.",Negativo
"É péssimo produto este.",Negativo
"Hoje foi horrível.",Negativo
"Hoje o terrível está clima.",Negativo
"Hoje está o terrível.",Negativo
"Hoje está clima.",Negativo
"Almoço.",Negativo
"Hoje o está terrível clima.",Negativo
"Continua.",Negativo
"O quem vida é infeliz.",Negativo
"Não.",Negativo
"Entender.",Negativo
"Foi.",Negativo
"Foi uma.",Negativo
"Uma foi.",Negativo
"Clima com insatisfeito de o.",Negativo
"Filme.",Negativo
"Almoço hoje o horrível.",Negativo
"De pensamento é na destrutivo o é vida.",Negativo
"Horrível almoço foi hoje.",Negativo
"Não filme eu o.",Negativo
"Hoje tristeza continua minha.",Negativo
"Produto é péssimo este.",Negativo
"Hoje está o terrível clima.",Negativo
"Péssimo produto.",Negativo
"Clima o está hoje terrível.",Negativo
"Não entender consegui.",Negativo
"Hoje tristeza minha.",Negativo
"Filme.",Negativo
"O filme.",Negativo
"Produto este péssimo é.",Negativo
"Horrível.",Negativo
"Eu entender não o.",Negativo
"Filme.",Negativo
"Continua.",Negativo
"Este péssimo é produto.",Negativo
"Filme não eu.",Negativo
"Foi hoje.",Negativo
"Minha continua.",Negativo
"Não entender.",Negativo
"Está clima hoje terrível.",Negativo
"Filme.",Negativo
"Terrível está.",Negativo
"É péssimo.",Negativo
"Minha.",Negativo
"Filme o decepção.",Negativo
"Filme foi.",Negativo
"Horrível hoje foi almoço o.",Negativo
"Clima.",Negativo
"Filme o eu entender.",Negativo
"É é infeliz quem pensamento de o.",Negativo
"Hoje clima está.",Negativo
"Uma decepção filme.",Negativo
"Tristeza.",Negativo
"É quem de na vida pensamento é o destrutivo infeliz.",Negativo
"O clima está.",Negativo
"Péssimo.",Negativo
"Péssimo.",Negativo
"É.",Negativo
"É vida destrutivo de quem é.",Negativo
"É este péssimo.",Negativo
"Tristeza.",Negativo
"Com o hoje.",Negativo
"Destrutivo.",Negativo
"Este.",Negativo
"Produto este péssimo é.",Negativo
"Infeliz é vida pensamento quem na é o.",Negativo
"O está clima.",Negativo
"Hoje terrível.",Negativo
"Péssimo este produto.",Negativo
"O terrível está clima.",Negativo
"Minha continua hoje.",Negativo
"Quem infeliz pensamento o é destrutivo é de na vida.",Negativo
"Quem é vida pensamento o infeliz é de na destrutivo.",Negativo
"Eu entender.",Negativo
"Clima.",Negativo
"O.",Negativo
"É destrutivo quem pensamento na.",Negativo
"Com de.",Negativo
"Almoço foi.",Negativo
"Destrutivo o de pensamento.",Negativo
"Decepção.",Negativo
"Filme entender o consegui.",Negativo
"Filme consegui entender.",Negativo
"Horrível o almoço foi hoje.",Negativo
"Insatisfeito de clima hoje o estou.",Negativo
"Com estou de.",Negativo
"Na pensamento quem infeliz é é de vida o destrutivo.",Negativo
"Péssimo este é produto.",Negativo
"Minha hoje continua.",Negativo
"Filme foi decepção o.",Negativo
"Horrível o foi.",Negativo
"Terrível.",Negativo
"Tristeza minha.",Negativo
"Está hoje o clima terrível.",Negativo
"Eu filme não entender consegui o.",Negativo
"Este produto péssimo.",Negativo
"O.",Negativo
"O clima hoje está terrível.",Negativo
"Clima insatisfeito de hoje com.",Negativo
"Hoje.",Negativo
"Com.",Negativo
"Tristeza minha.",Negativo
"Uma foi.",Negativo
"Péssimo é este.",Negativo
"Não.",Negativo
"É na é de vida quem destrutivo pensamento.",Negativo
"Vida quem o.",Negativo
"Foi.",Negativo
"Hoje estou o.",Negativo
"Entender o filme.",Negativo
"Destrutivo quem de o infeliz pensamento.",Negativo
"Minha hoje.",Negativo
"Foi hoje almoço o horrível.",Negativo
"É o na vida quem.",Negativo
"Hoje.",Negativo
"Terrível o clima.",Negativo
"Péssimo é.",Negativo
"Continua.",Negativo
"O hoje clima terrível.",Negativo
"Continua.",Negativo
"Péssimo produto.",Negativo
"Filme.",Negativo
"Insatisfeito estou de clima o hoje com.",Negativo
"Terrível está clima o.",Negativo
"Hoje minha continua.",Negativo
"Almoço foi horrível o.",Negativo
"Foi hoje o horrível.",Negativo
"Com estou o hoje clima de insatisfeito.",Negativo
"É produto este.",Negativo
"Hoje continua tristeza minha.",Negativo
"Tristeza.",Negativo
"Continua hoje.",Negativo
"Almoço.",Negativo
"Tristeza.",Negativo
"Insatisfeito.",Negativo
"Filme foi.",Negativo
"Minha hoje continua tristeza.",Negativo
"Terrível.",Negativo
"Está o hoje clima.",Negativo
"Eu.",Negativo
"Decepção.",Negativo
"Destrutivo infeliz é é pensamento na.",Negativo
"Destrutivo vida é quem de na o é infeliz pensamento.",Negativo
"Este.",Negativo
"Filme eu.",Negativo
"Foi.",Negativo
"O terrível clima.",Negativo
"É na é.",Negativo
"Clima.",Negativo
"Este é péssimo produto.",Negativo
"Eu filme não consegui o entender.",Negativo
"Produto este péssimo.",Negativo
"Decepção o filme.",Negativo
"Consegui entender o.",Negativo
"Produto.",Negativo
"De com insatisfeito estou clima o.",Negativo
"Eu filme consegui o não.",Negativo
"O foi decepção filme.",Negativo
"O de infeliz.",Negativo
"Este.",Negativo
"Este produto péssimo é.",Negativo
"Insatisfeito hoje de clima com o estou.",Negativo
"Minha tristeza continua.",Negativo
"Está hoje terrível clima.",Negativo
"Consegui eu.",Negativo
"Entender filme não o eu.",Negativo
"Horrível o hoje.",Negativo
"Está terrível clima.",Negativo
"Insatisfeito o.",Negativo
"Entender eu filme consegui não.",Negativo
"Hoje de clima estou o com insatisfeito.",Negativo
"Foi o uma.",Negativo
"Clima hoje o com estou de.",Negativo
"Tristeza.",Negativo
"O hoje terrível clima.",Negativo
"Hoje horrível foi almoço.",Negativo
"Hoje.",Negativo
"Clima.",Negativo
"De.",Negativo
"Filme o.",Negativo
"Com hoje insatisfeito o estou clima de.",Negativo
"Eu consegui filme entender o.",Negativo
"É destrutivo na o quem.",Negativo
"O decepção foi.",Negativo
"Clima insatisfeito com de estou hoje.",Negativo
"O hoje clima está terrível.",Negativo
"Hoje tristeza.",Negativo
"Pensamento quem na.",Negativo
"Produto este.",Negativo
"Estou de com insatisfeito hoje clima.",Negativo
"Filme.",Negativo
"O decepção foi.",Negativo
"Horrível almoço o foi hoje.",Negativo
"Pensamento.",Negativo
"Filme uma decepção.",Negativo
"Almoço o horrível.",Negativo
"Hoje.",Negativo
"Terrível clima hoje.",Negativo
"Continua minha.",Negativo
"O decepção foi uma.",Negativo
"Filme foi decepção uma.",Negativo
"De insatisfeito estou clima o com hoje.",Negativo
"Estou com de.",Negativo
"Almoço horrível.",Negativo
"Com hoje.",Negativo
"Continua hoje tristeza.",Negativo
"Estou o com.",Negativo
"Continua tristeza.",Negativo
"Entender o eu consegui não.",Negativo
"Minha hoje continua tristeza.",Negativo
"Péssimo.",Negativo
"Este produto é.",Negativo
"Hoje tristeza minha continua.",Negativo
"Hoje tristeza minha continua.",Negativo
"Quem de destrutivo.",Negativo
"O filme decepção foi.",Negativo
"Foi o almoço horrível hoje.",Negativo
"Foi o filme.",Negativo
"Hoje o clima está.",Negativo
"Produto é.",Negativo
"Produto.",Negativo
"Clima o com insatisfeito estou hoje de.",Negativo
"É na.",Negativo
"Pensamento é é o de infeliz vida quem na.",Negativo
"O foi hoje.",Negativo
"É pensamento vida o de infeliz quem na.",Negativo
"Péssimo.",Negativo
"Terrível.",Negativo
"Hoje terrível.",Negativo
"Decepção.",Negativo
"Continua hoje tristeza.",Negativo
"Este péssimo produto.",Negativo
"O eu filme consegui não entender.",Negativo
"Pensamento destrutivo o é.",Negativo
"É péssimo produto este.",Negativo
"Minha hoje continua tristeza.",Negativo
"Hoje.",Negativo
"Eu não.",Negativo
"Almoço horrível hoje.",Negativo
"Está.",Negativo
"Almoço foi hoje horrível.",Negativo
"Vida o destrutivo na infeliz.",Negativo
"Filme entender consegui eu não.",Negativo
"O foi decepção.",Negativo
"De o.",Negativo
"É.",Negativo
"Na vida pensamento infeliz destrutivo de o é é.",Negativo
"Quem é vida de destrutivo.",Negativo
"De o com estou.",Negativo
"Consegui não eu o entender.",Negativo
"O hoje está terrível clima.",Negativo
"Na o vida infeliz.",Negativo
"Produto.",Negativo
"Consegui eu o.",Negativo
"Péssimo produto.",Negativo
"É na de quem vida destrutivo pensamento o.",Negativo
"Hoje terrível clima está o.",Negativo
"Insatisfeito estou.",Negativo
"É péssimo este produto.",Negativo
"É destrutivo é de pensamento vida.",Negativo
"O foi almoço.",Negativo
"Está.",Negativo
"De com insatisfeito o hoje.",Negativo
"O.",Negativo
"De vida infeliz é destrutivo pensamento na o quem.",Negativo
"O clima de.",Negativo
"Na pensamento é vida de quem é infeliz.",Negativo
"Clima terrível.",Negativo
"Hoje minha.",Negativo
"Péssimo produto é.",Negativo
"Filme não eu entender.",Negativo
"Continua tristeza.",Negativo
"Horrível foi.",Negativo
"Pensamento quem infeliz vida.",Negativo
"Uma o foi.",Negativo
"De é destrutivo na infeliz vida quem o pensamento.",Negativo
"Tristeza hoje continua minha.",Negativo
"Clima de estou insatisfeito.",Negativo
"O.",Negativo
"Hoje tristeza continua minha.",Negativo
"Hoje com de clima.",Negativo
"Não filme entender.",Negativo
"Decepção.",Negativo
"O está hoje clima terrível.",Negativo
"Estou insatisfeito clima.",Negativo
"Hoje continua.",Negativo
"Foi o hoje.",Negativo
"Este.",Negativo
"O com insatisfeito de.",Negativo
"Produto.",Negativo
"É na.",Negativo
"O almoço.",Negativo
"Filme não.",Negativo
"Foi horrível hoje.",Negativo
"É na destrutivo.",Negativo
"Tristeza continua minha hoje.",Negativo
"Hoje terrível.",Negativo
"Horrível foi almoço o hoje.",Negativo
"Pensamento é.",Negativo
"O filme.",Negativo
"Hoje terrível clima o está.",Negativo
"Almoço foi o hoje.",Negativo
"De com hoje estou.",Negativo
"Filme não entender o.",Negativo
"Este péssimo produto.",Negativo
"Filme consegui o entender eu.",Negativo
"Péssimo.",Negativo
"Hoje almoço.",Negativo
"Filme decepção uma o.",Negativo
"Clima está terrível.",Negativo
"Filme entender o.",Negativo
"Filme o foi decepção uma.",Negativo
"Péssimo.",Negativo
"O está clima.",Negativo
"Foi o filme decepção.",Negativo
"Tristeza continua hoje minha.",Negativo
"Hoje minha continua tristeza.",Negativo
"Péssimo.",Negativo
"Este é péssimo.",Negativo
"O com clima de hoje estou.",Negativo
"Tristeza.",Negativo
"Minha continua.",Negativo
"Produto.",Negativo
"O uma foi filme.",Negativo
"Consegui o eu não entender.",Negativo
"Eu filme entender o não consegui.",Negativo
"Hoje tristeza minha continua.",Negativo
"Hoje o terrível clima.",Negativo
"Almoço foi o horrível.",Negativo
"Almoço foi hoje.",Negativo
"Pensamento quem é vida.",Negativo
"Péssimo produto é.",Negativo
"Não eu entender.",Negativo
"Consegui entender eu não o filme.",Negativo
"Com hoje insatisfeito de clima.",Negativo
"Filme foi.",Negativo
"Hoje almoço foi o.",Negativo
"Entender.",Negativo
"Produto este péssimo é.",Negativo
"Hoje minha.",Negativo
"Está terrível hoje o.",Negativo
"Hoje tristeza continua.",Negativo
"Horrível o hoje.",Negativo
"O de é é quem infeliz vida.",Negativo
"Tristeza.",Negativo
"Minha continua tristeza hoje.",Negativo
"Estou insatisfeito de.",Negativo
"Filme não consegui entender.",Negativo
"Tristeza minha.",Negativo
"Hoje tristeza minha.",Negativo
"Eu não o.",Negativo
"É quem o de na vida destrutivo pensamento.",Negativo
"Vida pensamento é de quem é o na.",Negativo
"Destrutivo o é quem na.",Negativo
"Hoje estou de clima com.",Negativo
"Filme.",Negativo
"Está hoje.",Negativo
"Foi almoço o.",Negativo
"O estou clima hoje com insatisfeito de.",Negativo
"Continua.",Negativo
"Não.",Negativo
"Com.",Negativo
"Uma o decepção.",Negativo
"Filme foi decepção o uma.",Negativo
"Almoço horrível.",Negativo
"Está terrível hoje o.",Negativo
"Produto.",Negativo
"O clima hoje terrível está.",Negativo
"Almoço foi horrível o.",Negativo
"Insatisfeito hoje.",Negativo
"Péssimo é este produto.",Negativo
"Hoje o com estou insatisfeito clima.",Negativo
"Clima de insatisfeito.",Negativo
"O.",Negativo
"O entender filme eu consegui.",Negativo
"Produto este é.",Negativo
"Vida quem infeliz na destrutivo é.",Negativo
"Almoço hoje horrível foi o.",Negativo
"Tristeza.",Negativo
"Vida na infeliz o pensamento.",Negativo
"Pensamento o infeliz é na quem.",Negativo
"É.",Negativo
"Tristeza minha continua hoje.",Negativo
"Clima hoje o.",Negativo
"Continua.",Negativo
"De pensamento na é infeliz destrutivo quem.",Negativo
"Com.",Negativo
"O hoje de insatisfeito com clima.",Negativo
"Péssimo.",Negativo
"Insatisfeito o com clima de hoje.",Negativo
"Com o.",Negativo
"Clima com hoje de o.",Negativo
"Péssimo.",Negativo
"Quem na vida de destrutivo é é.",Negativo
"Clima está o terrível hoje.",Negativo
"Entender eu não consegui.",Negativo
"Terrível.",Negativo
"Continua hoje tristeza minha.",Negativo
"Péssimo este é.",Negativo
"Minha.",Negativo
"Terrível está.",Negativo
"O.",Negativo
"Hoje clima o.",Negativo
"É este produto péssimo.",Negativo
"Decepção uma filme foi o.",Negativo
"Está o clima hoje terrível.",Negativo
"Eu.",Negativo
"De insatisfeito hoje.",Negativo
"Decepção o.",Negativo
"Uma foi filme o.",Negativo
"É péssimo produto este.",Negativo
"Decepção filme.",Negativo
"Continua.",Negativo
"Não.",Negativo
"Filme o decepção uma foi.",Negativo
"Tristeza.",Negativo
"O eu filme.",Negativo
"De o insatisfeito.",Negativo
"O com.",Negativo
"O.",Negativo
"Continua tristeza hoje.",Negativo
"Vida é infeliz de na destrutivo pensamento quem o é.",Negativo
"Produto.",Negativo
"Hoje terrível clima.",Negativo
"Decepção foi o.",Negativo
"Horrível.",Negativo
"Este é.",Negativo
"Eu consegui não o entender.",Negativo
"Hoje clima o.",Negativo
"Estou o clima de.",Negativo
"Hoje.",Negativo
"Foi o almoço horrível hoje.",Negativo
"Minha tristeza.",Negativo
"Filme uma.",Negativo
"Com de estou clima o hoje.",Negativo
"Hoje o clima.",Negativo
"Continua minha tristeza hoje.",Negativo
"O quem infeliz vida é na de pensamento destrutivo é.",Negativo
"Estou o de com hoje.",Negativo
"Não eu o filme entender.",Negativo
"Hoje continua tristeza minha.",Negativo
"O com hoje clima de insatisfeito estou.",Negativo
"Produto é péssimo este.",Negativo
"Não entender filme eu o.",Negativo
"Hoje o.",Negativo
"De estou hoje clima com.",Negativo
"Filme eu.",Negativo
"Tristeza minha continua hoje.",Negativo
"Foi o.",Negativo
"Foi o almoço horrível hoje.",Negativo
"De hoje com estou o insatisfeito.",Negativo
"É quem destrutivo de pensamento.",Negativo
"De hoje clima.",Negativo
"Hoje continua minha.",Negativo
"É este.",Negativo
"Tristeza.",Negativo
"Almoço o.",Negativo
"Está o clima hoje terrível.",Negativo
"Infeliz destrutivo o pensamento de quem é vida é.",Negativo
"Continua minha hoje.",Negativo
"Não eu consegui entender filme o.",Negativo
"Hoje.",Negativo
"Terrível clima está o.",Negativo
"Filme não entender eu o consegui.",Negativo
"Almoço.",Negativo
"Consegui não o filme.",Negativo
"O.",Negativo
"É é na infeliz destrutivo.",Negativo
"Este é péssimo produto.",Negativo
"Hoje almoço foi.",Negativo
"Eu não filme.",Negativo
"O.",Negativo
"O almoço foi horrível hoje.",Negativo
"Com de insatisfeito o clima.",Negativo
"Este produto.",Negativo
"Com estou o hoje insatisfeito clima de.",Negativo
"Péssimo é este.",Negativo
"Péssimo este.",Negativo
"Clima hoje está o terrível.",Negativo
"Horrível foi o almoço hoje.",Negativo
"Não eu.",Negativo
"De na é.",Negativo
"Pensamento de destrutivo.",Negativo
"Hoje tristeza continua minha.",Negativo
"Com.",Negativo
"Vida infeliz.",Negativo
"O insatisfeito com estou clima hoje.",Negativo
"Destrutivo na vida é o de é quem.",Negativo
"Hoje de insatisfeito o clima.",Negativo
"É péssimo produto este.",Negativo
"Terrível está hoje clima o.",Negativo
"Hoje com clima estou.",Negativo
"Este é péssimo produto.",Negativo
"Produto péssimo é este.",Negativo
"Minha hoje.",Negativo
"Filme decepção uma.",Negativo
"Filme consegui não.",Negativo
"Com.",Negativo
"O.",Negativo
"Produto.",Negativo
"É é de infeliz pensamento vida o destrutivo quem.",Negativo
"Hoje minha.",Negativo
"Decepção o filme uma.",Negativo
"De insatisfeito com o clima.",Negativo
"Clima o hoje.",Negativo
"Foi.",Negativo
"Infeliz é de pensamento quem destrutivo vida o.",Negativo
"É produto péssimo.",Negativo
"Decepção uma.",Negativo
"Decepção filme uma foi.",Negativo
"Clima.",Negativo
"Infeliz na é de.",Negativo
"Almoço.",Negativo
"Insatisfeito.",Negativo
"O entender não consegui.",Negativo
"O na é quem infeliz é pensamento de vida.",Negativo
"Continua hoje minha tristeza.",Negativo
"Não filme o entender.",Negativo
"Hoje está terrível.",Negativo
"Filme.",Negativo
"Almoço foi horrível o.",Negativo
"Decepção foi uma filme o.",Negativo
"Almoço hoje foi o horrível.",Negativo
"Entender filme.",Negativo
"O infeliz destrutivo quem vida na pensamento é é.",Negativo
"Vida infeliz pensamento na é o.",Negativo
"O hoje foi.",Negativo
"Este.",Negativo
"Almoço foi o.",Negativo
"O está terrível hoje clima.",Negativo
"Filme.",Negativo
"Horrível foi.",Negativo
"Filme.",Negativo
"Minha.",Negativo
"O uma decepção foi filme.",Negativo
"O pensamento é é vida destrutivo infeliz na de.",Negativo
"Hoje clima terrível o está.",Negativo
"Consegui eu entender.",Negativo
"Hoje de clima estou com insatisfeito o.",Negativo
"Péssimo é este produto.",Negativo
"Decepção uma filme foi o.",Negativo
"Com o.",Negativo
"Continua tristeza hoje.",Negativo
"De com clima insatisfeito o estou.",Negativo
"Na pensamento vida é destrutivo infeliz.",Negativo
"Estou.",Negativo
"Vida.",Negativo
"É pensamento quem vida de destrutivo.",Negativo
"O hoje.",Negativo
"Não eu consegui entender filme o.",Negativo
"O eu entender não consegui.",Negativo
"O entender não consegui eu filme.",Negativo
"Foi uma filme o.",Negativo
"Péssimo.",Negativo
"Eu consegui filme.",Negativo
"Hoje.",Negativo
"É péssimo.",Negativo
"Está terrível hoje.",Negativo
"O filme não consegui entender eu.",Negativo
"Clima está o hoje terrível.",Negativo
"Entender o filme consegui eu.",Negativo
"Terrível clima.",Negativo
"Vida quem.",Negativo
"O está clima.",Negativo
"Pensamento.",Negativo
"Produto é péssimo.",Negativo
"Consegui.",Negativo
"Produto.",Negativo
"Não eu.",Negativo
"Foi filme o uma.",Negativo
"É na destrutivo o.",Negativo
"Não o eu filme entender consegui.",Negativo
"Horrível hoje foi o.",Negativo
"Na quem de é o vida é.",Negativo
"Consegui eu entender não o filme.",Negativo
"Hoje.",Negativo
"Com estou de o.",Negativo
"Destrutivo na é vida quem.",Negativo
