text,sentiment
"Que péssimo atendimento, não voltarei.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Estou muito descontente.","Negativo"
"Não suporto isso, é uma péssima decisão.","Negativo"
"Não consigo acreditar como é ruim.","Negativo"
"Não vale a pena, é uma decepção.","Negativo"
"Isso é inaceitável, estou muito insatisfeito.","Negativo"
"Estou muito desapontado com o serviço.","Negativo"

"Estou muito feliz hoje!","Positivo"
"Adoro quando isso acontece.","Positivo"
"Isso é incrível!","Positivo"
"Estou animado para o que o futuro reserva.","Positivo"
"Adoro quando o sol está brilhando.","Positivo"
"Estou me sentindo ótimo hoje.","Positivo"
"Isso é maravilhoso!","Positivo"
"Estou empolgado para este novo projeto.","Positivo"
"Adoro estar cercado de amigos.","Positivo"
"Isso me faz sorrir.","Positivo"
"Estou no topo do mundo.","Positivo"
"Adoro quando as coisas dão certo.","Positivo"
"Isso é perfeito!","Positivo"
"Estou me divertindo muito.","Positivo"
"Adoro momentos como este.","Positivo"
"Isso é incrivelmente inspirador.","Positivo"
"Estou cheio de energia.","Positivo"
"Adoro quando as pessoas são gentis.","Positivo"
"Isso é um verdadeiro tesouro.","Positivo"
"Estou muito grato por tudo.","Positivo"
"Adoro quando meus sonhos se tornam realidade.","Positivo"
"Isso é absolutamente fenomenal!","Positivo"
"Estou inspirado a fazer mais.","Positivo"
"Adoro quando a vida sorri para mim.","Positivo"
"Isso é uma conquista incrível.","Positivo"
"Estou me sentindo abençoado.","Positivo"
"Adoro quando as coisas são simples.","Positivo"
"Isso é brilhante!","Positivo"
"Estou ansioso para o futuro.","Positivo"
"Adoro quando tudo se encaixa.","Positivo"
"Isso é espetacular.","Positivo"
"Estou me divertindo ao máximo.","Positivo"
"Adoro quando as pessoas são generosas.","Positivo"
"Isso é uma verdadeira obra-prima.","Positivo"
"Estou muito contente com o resultado.","Positivo"
"Adoro quando as coisas fluem suavemente.","Positivo"
"Isso é simplesmente incrível!","Positivo"
"Estou vivendo o melhor momento da minha vida.","Positivo"
"Adoro quando a natureza é bela.","Positivo"
"Isso é um triunfo.","Positivo"
"Estou radiante de alegria.","Positivo"
"Adoro quando as pessoas são solidárias.","Positivo"
"Isso é um verdadeiro presente.","Positivo"
"Estou emocionado com esta oportunidade.","Positivo"
"Adoro quando as coisas são perfeitas.","Positivo"
"Isso é uma verdadeira maravilha.","Positivo"
"Estou me sentindo incrivelmente sortudo.","Positivo"
"Adoro quando as coisas são harmoniosas.","Positivo"
"Isso é uma inspiração para mim.","Positivo"
"Estou maravilhado com a beleza do mundo.","Positivo"
"Adoro quando as pessoas são amigáveis.","Positivo"
"Isso é um sonho que se tornou realidade.","Positivo"
"Estou apaixonado por esta ideia.","Positivo"
"Adoro quando as coisas são surpreendentes.","Positivo"
"Isso é realmente notável!","Positivo"
"Estou me sentindo revigorado.","Positivo"
"Adoro quando as pessoas são gentis umas com as outras.","Positivo"
"Isso é absolutamente excepcional.","Positivo"
"Estou cheio de entusiasmo.","Positivo"
"Adoro quando a vida é cheia de aventuras.","Positivo"
"Isso é uma alegria para o coração.","Positivo"
"Estou grato por este momento.","Positivo"
"Adoro quando as coisas são recompensadoras.","Positivo"
"Isso é um verdadeiro deleite.","Positivo"
"Estou me sentindo incrivelmente otimista.","Positivo"
"Adoro quando as pessoas são inspiradoras.","Positivo"
"Isso é um tesouro precioso.","Positivo"
"Estou impressionado com este resultado.","Positivo"
"Adoro quando as coisas são fascinantes.","Positivo"
"Isso é simplesmente espetacular!","Positivo"
"Estou ansioso para o que está por vir.","Positivo"
"Adoro quando tudo se encaixa perfeitamente.","Positivo"
"Isso é uma conquista incrível.","Positivo"
"Estou me sentindo abençoado e grato.","Positivo"
"Adoro quando a vida é cheia de surpresas boas.","Positivo"
"Isso é absolutamente fenomenal!","Positivo"
"Estou inspirado a alcançar grandes feitos.","Positivo"
"Adoro quando a natureza é deslumbrante.","Positivo"
"Isso é uma verdadeira obra de arte.","Positivo"
"Estou muito satisfeito com este resultado.","Positivo"
"Adoro quando as coisas fluem naturalmente.","Positivo"
"Isso é simplesmente incrível!","Positivo"
"Estou vivendo o meu melhor momento.","Positivo"
"Adoro quando as pessoas são generosas e prestativas.","Positivo"
"Isso é um presente maravilhoso.","Positivo"
"Estou emocionado com esta incrível oportunidade.","Positivo"
"Adoro quando as coisas se encaixam perfeitamente.","Positivo"
"Isso é verdadeiramente excepcional.","Positivo"
"Estou cheio de entusiasmo e energia positiva.","Positivo"


"Isso é ok, não é ruim nem bom.","Neutro"
"Não tenho opinião sobre isso.","Neutro"
"Está tudo normal.","Neutro"
"Não é nem bom nem ruim.","Neutro"
"Não tenho sentimentos em relação a isso.","Neutro"
"Isso é indiferente para mim.","Neutro"
"Não me importo com isso.","Neutro"
"Não tenho preferência.","Neutro"
"Isso não faz diferença.","Neutro"
"Não tenho nada a dizer sobre isso.","Neutro"
"Está tudo bem.","Neutro"
"Não estou nem aí para isso.","Neutro"
"Não tenho um julgamento forte.","Neutro"
"Isso não me afeta.","Neutro"
"Não tenho uma opinião forte sobre isso.","Neutro"
"Está tudo tranquilo.","Neutro"
"Não tenho inclinação positiva ou negativa.","Neutro"
"Isso não me emociona.","Neutro"
"Não me importo muito.","Neutro"
"Não é grande coisa.","Neutro"
"Isso não é relevante.","Neutro"
"Não tenho uma preferência clara.","Neutro"
"Está tudo normal para mim.","Neutro"
"Não tenho um sentimento forte.","Neutro"
"Isso não é significativo para mim.","Neutro"
"Não tenho uma opinião formada.","Neutro"
"Está tudo igual.","Neutro"
"Não é nem aqui nem ali.","Neutro"
"Isso não me comove.","Neutro"
"Não me afeta muito.","Neutro"
"Não tenho muito a dizer sobre isso.","Neutro"
"Está tudo na média.","Neutro"
"Não tenho uma forte reação.","Neutro"
"Isso não me excita.","Neutro"
"Não estou nem empolgado nem desapontado.","Neutro"
"Não tenho uma opinião extrema.","Neutro"
"Está tudo neutro.","Neutro"
"Não tenho emoções intensas em relação a isso.","Neutro"
"Isso não é importante para mim.","Neutro"
"Não me anima.","Neutro"
"Não tenho muito a comentar.","Neutro"
"Está tudo regular.","Neutro"
"Não tenho uma opinião firme.","Neutro"
"Isso não me toca.","Neutro"
"Não me emociona de forma alguma.","Neutro"
"Não tenho sentimentos fortes sobre isso.","Neutro"
"Está tudo ok.","Neutro"
"Não tenho uma preferência definida.","Neutro"
"Isso não me faz sentir nada.","Neutro"
"Não me impressiona.","Neutro"
"Não tenho uma opinião radical.","Neutro"
"Está tudo médio.","Neutro"
"Não tenho uma reação intensa.","Neutro"
"Isso não me entusiasma.","Neutro"
"Não estou nem empolgado nem decepcionado.","Neutro"
"Não tenho uma opinião extrema.","Neutro"
"Está tudo equilibrado.","Neutro"
"Não tenho sentimentos intensos em relação a isso.","Neutro"
"Isso não é relevante para mim.","Neutro"
"Não me desperta interesse.","Neutro"
"Não tenho muito a dizer sobre isso.","Neutro"
"Está tudo dentro da média.","Neutro"
"Não tenho uma opinião firme.","Neutro"
"Isso não me afeta emocionalmente.","Neutro"
"Não me toca profundamente.","Neutro"
"Não tenho sentimentos fortes sobre isso.","Neutro"
"Está tudo bem.","Neutro"
"Não tenho uma preferência definida.","Neutro"
"Isso não me faz sentir nada especial.","Neutro"
"Não me causa uma forte impressão.","Neutro"
"Não tenho uma opinião extrema.","Neutro"
"Está tudo regular.","Neutro"
"Não tenho uma reação intensa.","Neutro"
"Isso não me emociona.","Neutro"
"Não estou nem empolgado nem desanimado.","Neutro"
"Não tenho uma opinião extrema.","Neutro"
"Está tudo neutro.","Neutro"
"Não tenho emoções intensas em relação a isso.","Neutro"
"Isso não é importante para mim.","Neutro"
"Não me anima.","Neutro"
"Não tenho muito a comentar.","Neutro"
"Está tudo regular.","Neutro"
"Não tenho uma opinião firme.","Neutro"
"Isso não me toca.","Neutro"
"Não me emociona de forma alguma.","Neutro"
"Não tenho sentimentos fortes sobre isso.","Neutro"
"Está tudo ok.","Neutro"
"Não tenho uma preferência definida.","Neutro"
"Isso não me faz sentir nada.","Neutro"
"Não me impressiona.","Neutro"
"Não tenho uma opinião radical.","Neutro"
"Está tudo médio.","Neutro"
"Não tenho uma reação intensa.","Neutro"
"Isso não me entusiasma.","Neutro"
"Não estou nem empolgado nem decepcionado.","Neutro"
"Não tenho uma opinião extrema.","Neutro"
"Está tudo equilibrado.","Neutro"
"Não tenho sentimentos intensos em relação a isso.","Neutro"
"Isso não é relevante para mim.","Neutro"
"Não me desperta interesse.","Neutro"
"Não tenho muito a dizer sobre isso.","Neutro"
"Está tudo dentro da média.","Neutro"
"Não tenho uma opinião firme.","Neutro"
"Isso não me afeta emocionalmente.","Neutro"
"Não me toca profundamente.","Neutro"
"Não tenho sentimentos fortes sobre isso.","Neutro"
